10147-1,Assorted Brown Bricks,2004,254,62,https://m.rebrickable.com/media/sets/10147-1.jpg,https://rebrickable.com/sets/10147-1/assorted-brown-bricks/
10148-1,Assorted Light Gray Plates,2004,254,84,https://m.rebrickable.com/media/sets/10148-1.jpg,https://rebrickable.com/sets/10148-1/assorted-light-gray-plates/
10149-1,Assorted Dark Gray Plates,2004,254,42,https://m.rebrickable.com/media/sets/10149-1.jpg,https://rebrickable.com/sets/10149-1/assorted-dark-gray-plates/
10150-1,Assorted Brown Plates,2004,254,42,https://m.rebrickable.com/media/sets/10150-1.jpg,https://rebrickable.com/sets/10150-1/assorted-brown-plates/
10151-1,Hot Rod,2004,278,420,https://m.rebrickable.com/media/sets/10151-1.jpg,https://rebrickable.com/sets/10151-1/hot-rod/
10152-1,Maersk Sealand Container Ship 2004 Edition,2004,276,982,https://m.rebrickable.com/media/sets/10152-1.jpg,https://rebrickable.com/sets/10152-1/maersk-sealand-container-ship-2004-edition/
10152-2,Maersk Sealand Container Ship 2005 Edition,2005,276,982,https://m.rebrickable.com/media/sets/10152-2.jpg,https://rebrickable.com/sets/10152-2/maersk-sealand-container-ship-2005-edition/
10152-3,Maersk Line Container Ship 2006 Edition,2006,276,982,https://m.rebrickable.com/media/sets/10152-3.jpg,https://rebrickable.com/sets/10152-3/maersk-line-container-ship-2006-edition/
10153-1,Electric Train Motor 9V (My Own Train),2002,244,3,https://m.rebrickable.com/media/sets/10153-1.jpg,https://rebrickable.com/sets/10153-1/electric-train-motor-9v-my-own-train/
10155-1,Maersk Line Container Ship 2010 Edition,2010,276,984,https://m.rebrickable.com/media/sets/10155-1.jpg,https://rebrickable.com/sets/10155-1/maersk-line-container-ship-2010-edition/
10156-1,LEGO Truck,2004,85,105,https://m.rebrickable.com/media/sets/10156-1.jpg,https://rebrickable.com/sets/10156-1/lego-truck/
10157-1,High Speed Train Locomotive,2004,239,134,https://m.rebrickable.com/media/sets/10157-1.jpg,https://rebrickable.com/sets/10157-1/high-speed-train-locomotive/
10158-1,High Speed Train Car,2004,239,151,https://m.rebrickable.com/media/sets/10158-1.jpg,https://rebrickable.com/sets/10158-1/high-speed-train-car/
10159-1,City Airport -City Logo Box,2004,53,913,https://m.rebrickable.com/media/sets/10159-1.jpg,https://rebrickable.com/sets/10159-1/city-airport-city-logo-box/
10159-2,City Airport -Full Size Image Box,2004,68,913,https://m.rebrickable.com/media/sets/10159-2.jpg,https://rebrickable.com/sets/10159-2/city-airport-full-size-image-box/
10160-1,Black Ridge Roof Tiles,2004,254,48,https://m.rebrickable.com/media/sets/10160-1.jpg,https://rebrickable.com/sets/10160-1/black-ridge-roof-tiles/
10161-1,Black Roof Tiles,2004,254,76,https://m.rebrickable.com/media/sets/10161-1.jpg,https://rebrickable.com/sets/10161-1/black-roof-tiles/
10162-1,Red Ridge Tiles,2004,254,48,https://m.rebrickable.com/media/sets/10162-1.jpg,https://rebrickable.com/sets/10162-1/red-ridge-tiles/
10163-1,Red Roof Tiles,2004,254,76,https://m.rebrickable.com/media/sets/10163-1.jpg,https://rebrickable.com/sets/10163-1/red-roof-tiles/
10165-1,Elf Boy,2004,227,27,https://m.rebrickable.com/media/sets/10165-1.jpg,https://rebrickable.com/sets/10165-1/elf-boy/
10166-1,Elf Girl,2004,227,31,https://m.rebrickable.com/media/sets/10166-1.jpg,https://rebrickable.com/sets/10166-1/elf-girl/
10167-1,Brickmaster Kit (with Digital Designer CD),2004,301,182,https://m.rebrickable.com/media/sets/10167-1.jpg,https://rebrickable.com/sets/10167-1/brickmaster-kit-with-digital-designer-cd/
10168-1,Mrs. Bunny,2005,229,64,https://m.rebrickable.com/media/sets/10168-1.jpg,https://rebrickable.com/sets/10168-1/mrs-bunny/
10169-1,Chicken & Chicks,2005,229,60,https://m.rebrickable.com/media/sets/10169-1.jpg,https://rebrickable.com/sets/10169-1/chicken-chicks/
10170-1,TTX Intermodal Double-Stack Car,2005,236,365,https://m.rebrickable.com/media/sets/10170-1.jpg,https://rebrickable.com/sets/10170-1/ttx-intermodal-double-stack-car/
10173-1,Holiday Train,2006,236,969,https://m.rebrickable.com/media/sets/10173-1.jpg,https://rebrickable.com/sets/10173-1/holiday-train/
10174-1,Imperial AT-ST - UCS,2006,174,1070,https://m.rebrickable.com/media/sets/10174-1.jpg,https://rebrickable.com/sets/10174-1/imperial-at-st-ucs/
10175-1,Vader's TIE Advanced - UCS,2006,174,1211,https://m.rebrickable.com/media/sets/10175-1.jpg,https://rebrickable.com/sets/10175-1/vaders-tie-advanced-ucs/
10176-1,Royal King's Castle,2006,197,871,https://m.rebrickable.com/media/sets/10176-1.jpg,https://rebrickable.com/sets/10176-1/royal-kings-castle/
10177-1,Boeing 787 Dreamliner,2006,276,1196,https://m.rebrickable.com/media/sets/10177-1.jpg,https://rebrickable.com/sets/10177-1/boeing-787-dreamliner/
10178-1,Motorized Walking AT-AT,2007,169,1137,https://m.rebrickable.com/media/sets/10178-1.jpg,https://rebrickable.com/sets/10178-1/motorized-walking-at-at/
10179-1,Millennium Falcon - UCS,2007,174,5195,https://m.rebrickable.com/media/sets/10179-1.jpg,https://rebrickable.com/sets/10179-1/millennium-falcon-ucs/
10181-1,Eiffel Tower 1:300 Scale,2007,276,3428,https://m.rebrickable.com/media/sets/10181-1.jpg,https://rebrickable.com/sets/10181-1/eiffel-tower-1300-scale/
10182-1,Cafe Corner,2007,155,2058,https://m.rebrickable.com/media/sets/10182-1.jpg,https://rebrickable.com/sets/10182-1/cafe-corner/
10183-1,Hobby Train,2007,397,1080,https://m.rebrickable.com/media/sets/10183-1.jpg,https://rebrickable.com/sets/10183-1/hobby-train/
10184-1,Town Plan,2008,104,2017,https://m.rebrickable.com/media/sets/10184-1.jpg,https://rebrickable.com/sets/10184-1/town-plan/
10185-1,Green Grocer,2008,155,2358,https://m.rebrickable.com/media/sets/10185-1.jpg,https://rebrickable.com/sets/10185-1/green-grocer/
10186-1,General Grievous,2008,173,1084,https://m.rebrickable.com/media/sets/10186-1.jpg,https://rebrickable.com/sets/10186-1/general-grievous/
10187-1,Volkswagen Beetle (VW Beetle),2008,276,1625,https://m.rebrickable.com/media/sets/10187-1.jpg,https://rebrickable.com/sets/10187-1/volkswagen-beetle-vw-beetle/
10188-1,Death Star,2008,174,3807,https://m.rebrickable.com/media/sets/10188-1.jpg,https://rebrickable.com/sets/10188-1/death-star/
10189-1,Taj Mahal,2008,276,5922,https://m.rebrickable.com/media/sets/10189-1.jpg,https://rebrickable.com/sets/10189-1/taj-mahal/
10190-1,Market Street,2007,155,1250,https://m.rebrickable.com/media/sets/10190-1.jpg,https://rebrickable.com/sets/10190-1/market-street/
10191-1,Star Justice,2008,397,884,https://m.rebrickable.com/media/sets/10191-1.jpg,https://rebrickable.com/sets/10191-1/star-justice/
10192-1,Space Skulls,2008,397,956,https://m.rebrickable.com/media/sets/10192-1.jpg,https://rebrickable.com/sets/10192-1/space-skulls/
10193-1,Medieval Market Village,2009,193,1616,https://m.rebrickable.com/media/sets/10193-1.jpg,https://rebrickable.com/sets/10193-1/medieval-market-village/
10194-1,Emerald Night,2009,240,1089,https://m.rebrickable.com/media/sets/10194-1.jpg,https://rebrickable.com/sets/10194-1/emerald-night/
10195-1,Republic Dropship with AT-OT,2009,165,1757,https://m.rebrickable.com/media/sets/10195-1.jpg,https://rebrickable.com/sets/10195-1/republic-dropship-with-at-ot/
10196-1,Grand Carousel,2009,276,3260,https://m.rebrickable.com/media/sets/10196-1.jpg,https://rebrickable.com/sets/10196-1/grand-carousel/
10197-1,Fire Brigade,2009,155,2236,https://m.rebrickable.com/media/sets/10197-1.jpg,https://rebrickable.com/sets/10197-1/fire-brigade/
